2016-01-22;40.47;1.8429;1.8429;0;0.3983299;0.4822931;0.8259084;45.232742
2016-01-25;40.37;-0.1;0;0.1;0.358497;0.4440638;0.8073096;44.669136
2016-01-26;40.87;0.5;0.5;0;0.3726473;0.3996574;0.9324167;48.251328
2016-01-27;40.57;-0.3;0;0.3;0.3353825;0.3896917;0.8606356;46.254925
2016-01-28;39.77;-0.8;0;0.8;0.3018443;0.4307225;0.7007859;41.203653
2016-01-29;40.57;0.8;0.8;0;0.3516598;0.3876503;0.9071575;47.565947
2016-02-01;39.39;-1.1857;0;1.1857;0.3164939;0.4674552;0.6770571;40.371737
2016-02-02;37.93;-1.4572;0;1.4572;0.2848445;0.5664297;0.502877;33.460956
2016-02-03;38.03;0.1;0.1;0;0.26636;0.5097867;0.5224931;34.318256
2016-02-04;38.89;0.8572;0.8572;0;0.325444;0.4588081;0.709325;41.497375
2016-02-05;40.47;1.5857;1.5857;0;0.4514696;0.4129273;1.0933394;52.229437
2016-02-08;38.99;-1.4857;0;1.4857;0.4063227;0.5202045;0.7810825;43.85437
2016-02-09;39.43;0.4429;0.4429;0;0.4099804;0.4681841;0.8756821;46.68606
2016-02-10;39.86;0.4285;0.4285;0;0.4118324;0.4213657;0.9773752;49.427908
2016-02-11;38.59;-1.2714;0;1.2714;0.3706491;0.5063691;0.7319742;42.26242
2016-02-12;38.77;0.1857;0.1857;0;0.3521542;0.4557322;0.7727218;43.58957
2016-02-15;39.86;1.0857;1.0857;0;0.4255088;0.410159;1.0374241;50.918416
2016-02-16;39.49;-0.3714;0;0.3714;0.3829579;0.4062831;0.9425889;48.522304
2016-02-17;41.43;1.9429;1.9429;0;0.5389521;0.3656548;1.4739371;59.5786
2016-02-18;42.4;0.9714;0.9714;0;0.5821969;0.3290893;1.7691153;63.887383
2016-02-19;41.14;-1.2571;0;1.2571;0.5239772;0.4218904;1.2419748;55.396467
2016-02-22;42.16;1.0143;1.0143;0;0.5730095;0.3797013;1.5091059;60.145165
2016-02-23;42.02;-0.1429;0;0.1429;0.5157085;0.3560212;1.4485333;59.159224
2016-02-24;40.66;-1.3571;0;1.3571;0.4641377;0.4561291;1.0175578;50.435125
2016-02-25;41.29;0.6285;0.6285;0;0.4805739;0.4105162;1.1706577;53.931014
2016-02-26;41.59;0.3;0.3;0;0.4625165;0.3694645;1.2518563;55.592193
2016-02-29;41.82;0.2286;0.2286;0;0.4391249;0.3325181;1.3206045;56.907779
2016-03-01;42.66;0.8429;0.8429;0;0.4795024;0.2992663;1.60226;61.571864
2016-03-02;42.03;-0.6286;0;0.6286;0.4315521;0.3321997;1.2990746;56.504239
2016-03-03;42.16;0.1286;0.1286;0;0.4012569;0.2989797;1.3420876;57.303049
2016-03-04;42.5;0.3428;0.3428;0;0.3954112;0.2690817;1.4694838;59.505708
2016-03-07;42.27;-0.2285;0;0.2285;0.3558701;0.2650235;1.3427868;57.315791
2016-03-08;41.7;-0.5715;0;0.5715;0.3202831;0.2956712;1.0832408;51.997868
2016-03-09;41.9;0.2;0.2;0;0.3082548;0.2661041;1.1583994;53.669371
2016-03-10;41.93;0.0286;0.0286;0;0.2802893;0.2394937;1.1703412;53.924296
2016-03-11;42.56;0.6286;0.6286;0;0.3151204;0.2155443;1.461975;59.382204
2016-03-14;42.77;0.2143;0.2143;0;0.3050383;0.1939899;1.5724447;61.126473
2016-03-15;42.32;-0.4572;0;0.4572;0.2745345;0.2203109;1.2461232;55.478845
2016-03-16;41.84;-0.4714;0;0.4714;0.2470811;0.2454198;1.0067691;50.168656
2016-03-17;41.7;-0.1429;0;0.1429;0.222373;0.2351678;0.9455926;48.601779
