date;close;Change;Up;Down;Av up;Av down;Relative;RSI
2017-02-15;6.39;-0.0894000000000004;0;0.0894000000000004;0.0310570105616855;0.153119162864626;0.202829025320254;16.862664688878
2017-02-16;6.75;0.357600000000001;0.357600000000001;0;0.063711309505517;0.137807246578164;0.462321910403893;31.6156044106731
2017-02-17;6.57;-0.178800000000001;0;0.178800000000001;0.0573401785549653;0.141906521920348;0.404070072178574;28.7784833666894
2017-02-20;6.84;0.2682;0.2682;0;0.0784261606994688;0.127715869728313;0.614067467624055;38.0447211743867
2017-02-21;6.93;0.0894000000000004;0.0894000000000004;0;0.0795235446295219;0.114944282755481;0.691844280752011;40.8929053709655
2017-02-22;7.64;0.7153;0.7153;0;0.14310119016657;0.103449854479933;1.38329039596984;58.0412021258087
2017-02-23;7.60;-0.0447000000000006;0;0.0447000000000006;0.128791071149913;0.0975748690319401;1.31992051260406;56.8950748714438
2017-02-24;7.38;-0.2235;0;0.2235;0.115911964034922;0.110167382128746;1.05214412646624;51.2704791489482
2017-02-27;7.11;-0.2682;0;0.2682;0.104320767631429;0.125970643915871;0.828135543238941;45.2994607703824
2017-02-28;7.11;0;0;0;0.0938886908682864;0.113373579524284;0.828135543238941;45.2994607703824
2017-03-01;7.42;0.3129;0.3129;0;0.115789821781458;0.102036221571856;1.13479135151939;53.1570146521216
2017-03-02;7.33;-0.0893999999999995;0;0.0893999999999995;0.104210839603312;0.10077259941467;1.03411880023551;50.8386629195786
2017-03-03;7.15;-0.178800000000001;0;0.178800000000001;0.0937897556429808;0.108575339473203;0.863821896372043;46.3468048129215
2017-03-06;7.15;0;0;0;0.0844107800786827;0.0977178055258829;0.863821896372043;46.3468048129215
2017-03-07;7.33;0.178800000000001;0.178800000000001;0;0.0938497020708145;0.0879460249732947;1.06712841312967;51.6237117322585
2017-03-08;7.11;-0.2235;0;0.2235;0.0844647318637331;0.101501422475965;0.832153183702757;45.4194109479965
2017-03-09;6.93;-0.1789;0;0.1789;0.0760182586773598;0.109241280228369;0.695874842536116;41.0333843678854
2017-03-10;7.06;0.1342;0.1342;0;0.0818364328096238;0.0983171522055318;0.832371879919232;45.4259252197169
2017-03-13;7.06;0;0;0;0.0736527895286614;0.0884854369849786;0.832371879919232;45.4259252197169
2017-03-14;6.88;-0.178900000000001;0;0.178900000000001;0.0662875105757953;0.0975268932864808;0.679684426951638;40.4650073576712
2017-03-15;6.57;-0.3129;0;0.3129;0.0596587595182157;0.119064203957833;0.501063775132148;33.3805787224488
2017-03-16;6.88;0.3129;0.3129;0;0.0849828835663941;0.107157783562049;0.793063095759022;44.2295141556806
2017-03-17;6.44;-0.447;0;0.447;0.0764845952097547;0.141142005205845;0.541898176224774;35.1448743231263
2017-03-20;6.44;0;0;0;0.0688361356887792;0.12702780468526;0.541898176224774;35.1448743231263
2017-03-21;6.57;0.1341;0.1341;0;0.0753625221199013;0.114325024216734;0.659195330473154;39.7298207369696
2017-03-22;6.44;-0.1341;0;0.1341;0.0678262699079112;0.116302521795061;0.583188299454327;36.8363194482509
2017-03-23;6.71;0.2682;0.2682;0;0.0878636429171201;0.104672269615555;0.839416621420649;45.6349372755117
2017-03-24;6.53;-0.1788;0;0.1788;0.0790772786254081;0.112085042653999;0.705511429116512;41.3665612010575
2017-03-27;6.48;-0.0446999999999997;0;0.0446999999999997;0.0711695507628673;0.105346538388599;0.67557559889001;40.319016303266
2017-03-28;6.53;0.0446999999999997;0.0446999999999997;0;0.0685225956865805;0.0948118845497392;0.722721587193353;41.9523150209551
2017-03-29;6.12;-0.4023;0;0.4023;0.0616703361179225;0.125560696094765;0.491159558970409;32.9380954583785
2017-03-30;6.21;0.0894000000000004;0.0894000000000004;0;0.0644433025061303;0.113004626485289;0.570271364195161;36.3167397176253
2017-03-31;6.12;-0.0894000000000004;0;0.0894000000000004;0.0579989722555172;0.11064416383676;0.524193687622662;34.3915403848881
2017-04-03;7.02;0.894;0.894;0;0.141599075029966;0.0995797474530839;1.42196660115731;58.7112390599375
2017-04-04;6.62;-0.402299999999999;0;0.402299999999999;0.127439167526969;0.129851772707775;0.981420313866366;49.5311523253393
2017-04-05;6.93;0.3129;0.3129;0;0.145985250774272;0.116866595436998;1.24916149245549;55.5389862686887
2017-04-06;8.14;1.207;1.207;0;0.252086725696845;0.105179935893298;2.39671876157615;70.5598234592735
2017-04-07;9.39;1.2517;1.2517;0;0.35204805312716;0.0946619423039683;3.71900306035029;78.8090834608238
2017-04-10;7.87;-1.5199;0;1.5199;0.316843247814444;0.237185748073572;1.33584437677159;57.1889287683576
2017-04-11;7.82;-0.0446999999999997;0;0.0446999999999997;0.285158923033;0.217937173266214;1.30844554308628;56.6808061383571
2017-04-12;6.97;-0.8494;0;0.8494;0.2566430307297;0.281083455939593;0.913049221882538;47.7274296677035
2017-04-13;6.35;-0.6258;0;0.6258;0.23097872765673;0.315555110345634;0.731975873893262;42.2624751837838
2017-04-18;6.17;-0.1788;0;0.1788;0.207880854891057;0.30187959931107;0.688621739811067;40.7801062592096
2017-04-19;5.99;-0.1788;0;0.1788;0.187092769401951;0.289571639379963;0.646101841335561;39.2504172652737
2017-04-20;6.04;0.0446999999999997;0.0446999999999997;0;0.172853492461756;0.260614475441967;0.663253613095051;39.876877938106
2017-04-21;5.90;-0.1341;0;0.1341;0.155568143215581;0.24796302789777;0.62738443119721;38.5517041437877
2017-04-24;5.77;-0.1341;0;0.1341;0.140011328894022;0.236576725107993;0.591822077299065;37.1789087322651
2017-04-25;5.86;0.0894000000000004;0.0894000000000004;0;0.13495019600462;0.212919052597194;0.63380986510363;38.793367492822
2017-04-26;7.11;1.2517;1.2517;0;0.246625176404158;0.191627147337475;1.28700541562531;56.2746990816992
2017-04-27;6.79;-0.313;0;0.313;0.221962658763742;0.203764432603727;1.08931012114075;52.1373112645429
2017-04-28;6.57;-0.2235;0;0.2235;0.199766392887368;0.205737989343354;0.970974750579387;49.2636828703138
2017-05-02;6.35;-0.2235;0;0.2235;0.179789753598631;0.207514190409019;0.866397393085545;46.4208424366265
2017-05-03;6.17;-0.1788;0;0.1788;0.161810778238768;0.204642771368117;0.790698724206087;44.1558768941798
2017-05-04;6.35;0.1788;0.1788;0;0.163509700414891;0.184178494231305;0.887778462394982;47.0276825421918
2017-05-05;6.21;-0.1341;0;0.1341;0.147158730373402;0.179170644808175;0.821332816717574;45.0951528012211
2017-05-08;6.21;0;0;0;0.132442857336062;0.161253580327357;0.821332816717574;45.0951528012211
2017-05-09;6.21;0;0;0;0.119198571602456;0.145128222294622;0.821332816717574;45.0951528012211
2017-05-10;6.08;-0.1341;0;0.1341;0.10727871444221;0.144025400065159;0.744859687205698;42.6888014358651
2017-05-11;6.04;-0.0446999999999997;0;0.0446999999999997;0.0965508429979892;0.134092860058643;0.720029708932781;41.8614693219185
2017-05-12;5.95;-0.0894000000000004;0;0.0894000000000004;0.0868957586981902;0.129623574052779;0.670370025924518;40.1330253488882
2017-05-15;5.68;-0.2683;0;0.2683;0.0782061828283712;0.143491216647501;0.545024180960787;35.2760939069484
2017-05-16;5.63;-0.0446999999999997;0;0.0446999999999997;0.0703855645455341;0.133612094982751;0.526790366954583;34.5031235693049
2017-05-17;5.59;-0.0446999999999997;0;0.0446999999999997;0.0633470080909807;0.124720885484476;0.507910185570848;33.6830529053406
2017-05-18;5.45;-0.1341;0;0.1341;0.0570123072818826;0.125658796936028;0.453707250682234;31.2103589267582
2017-05-19;5.45;0;0;0;0.0513110765536944;0.113092917242426;0.453707250682234;31.2103589267582
2017-05-22;5.32;-0.1341;0;0.1341;0.0461799688983249;0.115193625518183;0.40088996843871;28.6168062781905
2017-05-23;5.45;0.1341;0.1341;0;0.0549719720084924;0.103674262966365;0.530237403533094;34.6506628519767
2017-05-24;5.36;-0.0894000000000004;0;0.0894000000000004;0.0494747748076432;0.102246836669728;0.483875848085684;32.6089172965462
2017-05-26;5.32;-0.0446999999999997;0;0.0446999999999997;0.0445272973268789;0.0964921530027554;0.461460294347535;31.5752878222089
2017-05-29;5.36;0.0446999999999997;0.0446999999999997;0;0.044544567594191;0.0868429377024799;0.512932528224675;33.9031991616022
2017-05-30;5.28;-0.0893999999999995;0;0.0893999999999995;0.0400901108347719;0.0870986439322318;0.460283984053351;31.5201693012977
2017-05-31;5.32;0.0446999999999997;0.0446999999999997;0;0.0405510997512947;0.0783887795390086;0.517307451267502;34.0937791372053
2017-06-01;5.32;0;0;0;0.0364959897761652;0.0705499015851078;0.517307451267502;34.0937791372053
2017-06-02;5.32;0;0;0;0.0328463907985487;0.063494911426597;0.517307451267502;34.0937791372053
2017-06-05;5.32;0;0;0;0.0295617517186938;0.0571454202839373;0.517307451267502;34.0937791372053
2017-06-07;5.32;0;0;0;0.0266055765468244;0.0514308782555436;0.517307451267502;34.0937791372053
2017-06-08;5.36;0.0446999999999997;0.0446999999999997;0;0.028415018892142;0.0462877904299892;0.613877193708781;38.0374167316942
2017-06-09;5.28;-0.0893999999999995;0;0.0893999999999995;0.0255735170029278;0.0505990113869902;0.505415349073462;33.5731497214061
2017-06-12;5.28;0;0;0;0.023016165302635;0.0455391102482912;0.505415349073462;33.5731497214061
2017-06-13;5.19;-0.0894000000000004;0;0.0894000000000004;0.0207145487723715;0.0499251992234621;0.414911689779232;29.3242110286028
2017-06-14;5.19;0;0;0;0.0186430938951343;0.0449326793011159;0.414911689779232;29.3242110286028
2017-06-15;5.23;0.0446999999999997;0.0446999999999997;0;0.0212487845056209;0.0404394113710043;0.525447423323688;34.4454627075136
2017-06-16;5.19;-0.0446999999999997;0;0.0446999999999997;0.0191239060550588;0.0408654702339039;0.467972250058504;31.8788212815231
2017-06-19;5.01;-0.1788;0;0.1788;0.0172115154495529;0.0546589232105135;0.314889398447614;23.9479760669893
2017-06-20;4.96;-0.0446999999999997;0;0.0446999999999997;0.0154903639045976;0.0536630308894621;0.288659877160228;22.4000050188834
2017-06-21;4.65;-0.3129;0;0.3129;0.0139413275141379;0.0795867278005159;0.175171512881919;14.9060380516151
2017-06-22;4.92;0.268199999999999;0.268199999999999;0;0.039367194762724;0.0716280550204643;0.549605803919661;35.4674590485824
2017-06-26;4.87;-0.0446999999999997;0;0.0446999999999997;0.0354304752864516;0.0689352495184178;0.513967462712751;33.9483823378751
2017-06-27;4.78;-0.0894000000000004;0;0.0894000000000004;0.0318874277578064;0.0709817245665761;0.449234333943213;30.998046583736
2017-06-28;4.65;-0.134099999999999;0;0.134099999999999;0.0286986849820258;0.0772935521099184;0.371294683691256;27.0762140411574
2017-06-29;4.60;-0.0447000000000006;0;0.0447000000000006;0.0258288164838232;0.0740341968989266;0.348876837538812;25.8642470409218
2017-06-30;4.65;0.0447000000000006;0.0447000000000006;0;0.027715934835441;0.066630777209034;0.415962952803185;29.3766833362202
2017-07-03;4.83;0.1788;0.1788;0;0.0428243413518968;0.0599676994881306;0.714123465089287;41.6611451644814
2017-07-04;5.23;0.402299999999999;0.402299999999999;0;0.0787719072167071;0.0539709295393175;1.45952474580454;59.3417386141042
2017-07-05;5.45;0.2235;0.2235;0;0.0932447164950364;0.0485738365853858;1.91964899315963;65.7493074563801
2017-07-06;5.36;-0.0894000000000004;0;0.0894000000000004;0.0839202448455328;0.0526564529268472;1.59373144564292;61.4455073334655
2017-07-07;5.32;-0.0446999999999997;0;0.0446999999999997;0.0755282203609795;0.0518608076341625;1.45636413712976;59.2894235474187
2017-07-10;5.41;0.0893999999999995;0.0893999999999995;0;0.0769153983248815;0.0466747268707462;1.64790248345489;62.2342587671418
2017-07-11;5.28;-0.134099999999999;0;0.134099999999999;0.0692238584923933;0.0554172541836715;1.24913909056125;55.5385434277229
2017-07-12;5.23;-0.0447000000000006;0;0.0447000000000006;0.062301472643154;0.0543455287653044;1.14639555559774;53.4102650654476
2017-07-13;5.28;0.0447000000000006;0.0447000000000006;0;0.0605413253788387;0.048910975888774;1.23778608540776;55.312976225885
2017-07-14;5.23;-0.0447000000000006;0;0.0447000000000006;0.0544871928409548;0.0484898782998967;1.12368178166929;52.9119659719468
2017-07-17;5.05;-0.1788;0;0.1788;0.0490384735568593;0.061520890469907;0.797102791950753;44.354880284032
2017-07-18;5.10;0.0446999999999997;0.0446999999999997;0;0.0486046262011734;0.0553688014229163;0.877834176505339;46.747161569878
2017-07-19;5.19;0.0894000000000004;0.0894000000000004;0;0.0526841635810561;0.0498319212806246;1.05723725329331;51.3911194054473
2017-07-20;5.28;0.0894000000000004;0.0894000000000004;0;0.0563557472229505;0.0448487291525622;1.25657400527994;55.6850341420138
2017-07-21;5.28;0;0;0;0.0507201725006554;0.040363856237306;1.25657400527994;55.6850341420138
2017-07-24;5.19;-0.0894000000000004;0;0.0894000000000004;0.0456481552505899;0.0452674706135754;1.00840967325663;50.20936150051
2017-07-25;5.36;0.1788;0.1788;0;0.0589633397255309;0.0407407235522179;1.44728258568989;59.1383518255167
2017-07-26;5.28;-0.0893999999999995;0;0.0893999999999995;0.0530670057529778;0.045606651196996;1.16358040680858;53.780317253147
2017-07-27;5.28;0;0;0;0.04776030517768;0.0410459860772964;1.16358040680858;53.780317253147
2017-07-28;5.23;-0.0447000000000006;0;0.0447000000000006;0.042984274659912;0.0414113874695668;1.03798199689641;50.9318531016038
2017-07-31;5.36;0.1341;0.1341;0;0.0520958471939208;0.0372702487226102;1.39778641086226;58.2948674882015
2017-08-01;5.32;-0.0446999999999997;0;0.0446999999999997;0.0468862624745287;0.0380132238503491;1.23341978725906;55.2256138454277
2017-08-02;5.36;0.0446999999999997;0.0446999999999997;0;0.0466676362270758;0.0342119014653142;1.36407607377187;57.7001767796539
2017-08-03;5.36;0;0;0;0.0420008726043683;0.0307907113187828;1.36407607377187;57.7001767796539
2017-08-04;5.36;0;0;0;0.0378007853439314;0.0277116401869045;1.36407607377187;57.7001767796539
2017-08-07;5.28;-0.0893999999999995;0;0.0893999999999995;0.0340207068095383;0.033880476168214;1.00413898082861;50.1032608234309
2017-08-08;5.32;0.0446999999999997;0.0446999999999997;0;0.0350886361285844;0.0304924285513926;1.15073274893291;53.5042184810665
2017-08-09;5.19;-0.1341;0;0.1341;0.031579772515726;0.0408531856962534;0.773006363580165;43.5986231893304
2017-08-10;5.19;0;0;0;0.0284217952641534;0.036767867126628;0.773006363580165;43.5986231893304
2017-08-11;5.10;-0.0894000000000004;0;0.0894000000000004;0.0255796157377381;0.0420310804139652;0.608588108747235;37.8336819374602
2017-08-14;5.10;0;0;0;0.0230216541639643;0.0378279723725687;0.608588108747235;37.8336819374602
2017-08-15;5.10;0;0;0;0.0207194887475678;0.0340451751353119;0.608588108747235;37.8336819374602
2017-08-16;5.01;-0.0893999999999995;0;0.0893999999999995;0.018647539872811;0.0395806576217806;0.47112759093092;32.0249306610308
2017-08-17;4.92;-0.0894000000000004;0;0.0894000000000004;0.0167827858855299;0.0445625918596026;0.376611529652611;27.3578654210204
2017-08-18;4.78;-0.1341;0;0.1341;0.0151045072969769;0.0535163326736424;0.282241075618699;22.0115453314825
2017-08-21;4.83;0.0447000000000006;0.0447000000000006;0;0.0180640565672793;0.0481646994062781;0.375047634262298;27.2752466836182
2017-08-22;4.87;0.0446999999999997;0.0446999999999997;0;0.0207276509105514;0.0433482294656503;0.478166032755184;32.3486010474696
2017-08-23;4.92;0.0446999999999997;0.0446999999999997;0;0.0231248858194962;0.0390134065190853;0.592742031080612;37.2151936417764
2017-08-24;4.83;-0.0893999999999995;0;0.0893999999999995;0.0208123972375466;0.0440520658671767;0.472449970911669;32.0859778087504
2017-08-25;5.01;0.1788;0.1788;0;0.0366111575137919;0.039646859280459;0.923431469181637;48.0095851595134
2017-08-28;5.23;0.2235;0.2235;0;0.0553000417624127;0.0356821733524131;1.54979466122326;60.7811556276358
2017-08-29;5.32;0.0894000000000004;0.0894000000000004;0;0.0587100375861714;0.0321139560171718;1.82817830213065;64.6415503843362
2017-08-30;5.36;0.0446999999999997;0.0446999999999997;0;0.0573090338275543;0.0289025604154546;1.98283588041253;66.4748568110392
2017-08-31;5.54;0.1788;0.1788;0;0.0694581304447988;0.0260123043739092;2.67020289499867;72.7535499096607
2017-09-01;5.81;0.2683;0.2683;0;0.0893423174003189;0.0234110739365182;3.81624173425707;79.2369225803768
2017-09-04;5.90;0.0894000000000004;0.0894000000000004;0;0.0893480856602871;0.0210699665428664;4.24054236054482;80.9180055955881
2017-09-05;5.77;-0.1341;0;0.1341;0.0804132770942584;0.0323729698885798;2.48396354647171;71.2970590345951
2017-09-06;5.72;-0.0447999999999995;0;0.0447999999999995;0.0723719493848325;0.0336156728997218;2.15292282265846;68.2833974617613
2017-09-07;5.81;0.0894999999999992;0.0894999999999992;0;0.0740847544463492;0.0302541056097496;2.44875044074927;71.0039906574759
2017-09-08;5.81;0;0;0;0.0666762790017143;0.0272286950487746;2.44875044074927;71.0039906574759
2017-09-11;5.77;-0.0446999999999997;0;0.0446999999999997;0.0600086511015429;0.0289758255438971;2.07099021253535;67.4372130553155
2017-09-12;5.59;-0.1789;0;0.1789;0.0540077859913886;0.0439682429895074;1.22833623359198;55.1234690292657
2017-09-13;5.59;0;0;0;0.0486070073922497;0.0395714186905567;1.22833623359198;55.1234690292657
2017-09-14;5.59;0;0;0;0.0437463066530247;0.035614276821501;1.22833623359198;55.1234690292657
2017-09-15;5.50;-0.0894000000000004;0;0.0894000000000004;0.0393716759877223;0.0409928491393509;0.960452293859408;48.9913627007282
2017-09-18;5.45;-0.0446999999999997;0;0.0446999999999997;0.03543450838895;0.0413635642254158;0.856659938583758;46.1398407312655
2017-09-19;5.54;0.0893999999999995;0.0893999999999995;0;0.040831057550055;0.0372272078028742;1.09680687754676;52.30843571202
2017-09-20;5.50;-0.0446999999999997;0;0.0446999999999997;0.0367479517950495;0.0379744870225868;0.96770107185891;49.1792724869897
2017-09-21;5.54;0.0446999999999997;0.0446999999999997;0;0.0375431566155445;0.0341770383203281;1.0984906375932;52.3467018586788
2017-09-22;5.72;0.178800000000001;0.178800000000001;0;0.0516688409539901;0.0307593344882953;1.67977759641228;62.6834703992297
2017-09-25;5.68;-0.0447000000000006;0;0.0447000000000006;0.0465019568585911;0.0321534010394658;1.44625312891515;59.1211560169379
2017-09-26;5.72;0.0447000000000006;0.0447000000000006;0;0.0463217611727321;0.0289380609355192;1.60072097698418;61.5491239217977
2017-09-27;6.17;0.4471;0.4471;0;0.0863995850554589;0.0260442548419673;3.31741436181295;76.8379887544525
2017-09-28;6.17;0;0;0;0.077759626549913;0.0234398293577706;3.31741436181295;76.8379887544525
2017-09-29;6.26;0.0893999999999995;0.0893999999999995;0;0.0789236638949216;0.0210958464219935;3.74119446625472;78.9082686416374
2017-10-02;6.48;0.2235;0.2235;0;0.0933812975054295;0.0189862617797942;4.91836142303742;83.1034313634942
2017-10-03;6.48;0;0;0;0.0840431677548866;0.0170876356018148;4.91836142303742;83.1034313634942
2017-10-04;6.26;-0.2235;0;0.2235;0.0756388509793979;0.0377288720416333;2.00480022026451;66.7199172425523
2017-10-05;6.44;0.1788;0.1788;0;0.0859549658814581;0.03395598483747;2.53136424382567;71.6823320690176
2017-10-06;6.26;-0.1788;0;0.1788;0.0773594692933123;0.048440386353723;1.59700355666892;61.4940843098936
2017-10-09;6.17;-0.0893999999999995;0;0.0893999999999995;0.0696235223639811;0.0525363477183506;1.32524481407112;56.993775711334
2017-10-10;6.12;-0.0447000000000006;0;0.0447000000000006;0.062661170127583;0.0517527129465156;1.21078039314269;54.7671038199108
2017-10-11;6.26;0.1341;0.1341;0;0.0698050531148247;0.0465774416518641;1.49868800516292;59.9789970603074
2017-10-12;6.17;-0.0893999999999995;0;0.0893999999999995;0.0628245478033422;0.0508596974866776;1.23525209366019;55.2623168171373
2017-10-13;6.17;0;0;0;0.056542093023008;0.0457737277380098;1.23525209366019;55.2623168171373
2017-10-16;6.21;0.0446999999999997;0.0446999999999997;0;0.0553578837207072;0.0411963549642089;1.34375683889513;57.3334578312566
2017-10-17;6.12;-0.0894000000000004;0;0.0894000000000004;0.0498220953486364;0.046016719467788;1.08269550556537;51.9852999476973
2017-10-18;6.26;0.1341;0.1341;0;0.0582498858137728;0.0414150475210092;1.4064908602175;58.4457179318096
2017-10-19;6.21;-0.0446999999999997;0;0.0446999999999997;0.0524248972323955;0.0417435427689083;1.25588040101481;55.6714088410827
2017-10-20;6.26;0.0446999999999997;0.0446999999999997;0;0.051652407509156;0.0375691884920174;1.37486087888566;57.8922702845135
2017-10-23;6.26;0;0;0;0.0464871667582404;0.0338122696428157;1.37486087888566;57.8922702845135
2017-10-24;5.86;-0.402299999999999;0;0.402299999999999;0.0418384500824163;0.0706610426785341;0.592100661077937;37.1899010881041
2017-10-25;5.81;-0.0447000000000006;0;0.0447000000000006;0.0376546050741747;0.0680649384106807;0.553215884027979;35.6174495584809
2017-10-26;5.68;-0.1342;0;0.1342;0.0338891445667572;0.0746784445696126;0.453800889427564;31.214789640571
2017-10-27;5.86;0.178900000000001;0.178900000000001;0;0.0483902301100815;0.0672106001126514;0.719979140626254;41.8597600180259
2017-10-30;5.95;0.0893999999999995;0.0893999999999995;0;0.0524912070990733;0.0604895401013862;0.867773287928674;46.4603115130219
2017-10-31;5.95;0;0;0;0.047242086389166;0.0544405860912476;0.867773287928674;46.4603115130219
2017-11-01;6.04;0.0894000000000004;0.0894000000000004;0;0.0514578777502494;0.0489965274821229;1.05023519817858;51.2251081783984
2017-11-02;5.90;-0.1341;0;0.1341;0.0463120899752245;0.0575068747339106;0.80533136584999;44.608506841669
2017-11-03;5.86;-0.0446999999999997;0;0.0446999999999997;0.041680880977702;0.0562261872605195;0.741307262834256;42.5718814052185
2017-11-06;5.95;0.0893999999999995;0.0893999999999995;0;0.0464527928799318;0.0506035685344675;0.917974645370938;47.8616673889034
2017-11-07;5.95;0;0;0;0.0418075135919386;0.0455432116810208;0.917974645370938;47.8616673889034
2017-11-08;5.72;-0.223599999999999;0;0.223599999999999;0.0376267622327448;0.0633488905129187;0.593960871738891;37.2632027717798
2017-11-09;5.68;-0.0447000000000006;0;0.0447000000000006;0.0338640860094703;0.0614840014616269;0.550778823831194;35.5162719123606
2017-11-10;5.77;0.0895000000000001;0.0895000000000001;0;0.0394276774085233;0.0553356013154642;0.71251918242921;41.6064935061633
2017-11-13;5.86;0.0894000000000004;0.0894000000000004;0;0.044424909667671;0.0498020411839178;0.89202989699982;47.1467125553516
2017-11-14;5.59;-0.2683;0;0.2683;0.0399824187009039;0.071651837065526;0.55800968039856;35.8155464256046
2017-11-15;5.59;0;0;0;0.0359841768308135;0.0644866533589734;0.55800968039856;35.8155464256046
2017-11-16;5.68;0.0893999999999995;0.0893999999999995;0;0.0413257591477321;0.058037988023076;0.712046722420854;41.5903791115006
2017-11-17;5.63;-0.0446999999999997;0;0.0446999999999997;0.0371931832329589;0.0567041892207684;0.655915969244412;39.6104622110568
2017-11-20;5.63;0;0;0;0.033473864909663;0.0510337702986916;0.655915969244412;39.6104622110568
2017-11-21;5.54;-0.0894000000000004;0;0.0894000000000004;0.0301264784186967;0.0548703932688225;0.549047976949979;35.4442202643094
2017-11-22;5.54;0;0;0;0.027113830576827;0.0493833539419402;0.549047976949978;35.4442202643094
2017-11-23;5.95;0.4024;0.4024;0;0.0646424475191443;0.0444450185477462;1.45443628175564;59.257447120008
2017-11-24;5.77;-0.1788;0;0.1788;0.0581782027672299;0.0578805166929716;1.00514311362902;50.128248043595
2017-11-27;5.81;0.0446999999999997;0.0446999999999997;0;0.0568303824905069;0.0520924650236744;1.09095206887751;52.1748960732116
2017-11-28;5.95;0.1341;0.1341;0;0.0645573442414562;0.046883218521307;1.37698191970581;57.9298440720253
2017-11-29;5.90;-0.0446999999999997;0;0.0446999999999997;0.0581016098173106;0.0466648966691762;1.24508172018923;55.4581915211659
2017-11-30;5.95;0.0446999999999997;0.0446999999999997;0;0.0567614488355795;0.0419984070022586;1.35151432844886;57.4742119194471
2017-12-01;5.95;0;0;0;0.0510853039520215;0.0377985663020328;1.35151432844886;57.4742119194471
2017-12-04;5.99;0.0447000000000006;0.0447000000000006;0;0.0504467735568194;0.0340187096718295;1.48291261025088;59.7247202389875
2017-12-05;5.86;-0.1341;0;0.1341;0.0454020962011375;0.0440268387046465;1.0312367986654;50.7689108105446
2017-12-06;5.63;-0.2236;0;0.2236;0.0408618865810237;0.0619841548341819;0.65923116464742;39.7311223832698
2017-12-07;5.63;0;0;0;0.0367756979229214;0.0557857393507637;0.65923116464742;39.7311223832698
2017-12-08;5.72;0.0894000000000004;0.0894000000000004;0;0.0420381281306293;0.0502071654156874;0.837293397915955;45.5721116107911
2017-12-11;5.72;0;0;0;0.0378343153175663;0.0451864488741186;0.837293397915955;45.5721116107911
2017-12-12;5.68;-0.0447000000000006;0;0.0447000000000006;0.0340508837858097;0.0451378039867068;0.754376172040575;42.9996818278223
2017-12-13;5.63;-0.0446999999999997;0;0.0446999999999997;0.0306457954072287;0.0450940235880361;0.67959771536908;40.4619337803602
2017-12-14;5.63;0;0;0;0.0275812158665059;0.0405846212292325;0.67959771536908;40.4619337803602
2017-12-15;5.63;0;0;0;0.0248230942798553;0.0365261591063092;0.67959771536908;40.4619337803602
2017-12-18;5.54;-0.0894000000000004;0;0.0894000000000004;0.0223407848518697;0.0418135431956784;0.53429542546346;34.8235037787503
2017-12-19;5.68;0.1341;0.1341;0;0.0335167063666828;0.0376321888761105;0.890639300228419;47.1078380799984
2017-12-20;5.63;-0.0446999999999997;0;0.0446999999999997;0.0301650357300145;0.0383389699884994;0.786798282245536;44.0339735080077
2017-12-21;5.68;0.0446999999999997;0.0446999999999997;0;0.031618532157013;0.0345050729896495;0.916344450756492;47.8173143870225
2017-12-22;5.68;0;0;0;0.0284566789413117;0.0310545656906846;0.916344450756492;47.8173143870225
2017-12-27;5.59;-0.0893999999999995;0;0.0893999999999995;0.0256110110471806;0.036889109121616;0.694270250949844;40.9775388879443
2017-12-28;5.59;0;0;0;0.0230499099424625;0.0332001982094544;0.694270250949844;40.9775388879443
2017-12-29;5.54;-0.0447000000000006;0;0.0447000000000006;0.0207449189482162;0.0343501783885091;0.603924635080088;37.6529309339982
2018-01-02;5.57;0.0269000000000004;0.0269000000000004;0;0.0213604270533947;0.0309151605496581;0.690936960171499;40.8611897690984
2018-01-03;5.66;0.0894000000000004;0.0894000000000004;0;0.0281643843480552;0.0278236444946923;1.01224641342107;50.3042970617165
2018-01-04;5.67;0.00889999999999969;0.00889999999999969;0;0.0262379459132497;0.0250412800452231;1.04778772753891;51.1668135055272
2018-01-05;5.74;0.0714999999999995;0.0714999999999995;0;0.0307641513219247;0.0225371520407008;1.36504165505767;57.717446630951
2018-01-08;5.76;0.0179;0.0179;0;0.0294777361897322;0.0202834368366307;1.45329099930921;59.2384270646418
2018-01-09;5.90;0.1431;0.1431;0;0.040839962570759;0.0182550931529676;2.23718182254906;69.1089331765564
2018-01-10;5.79;-0.1073;0;0.1073;0.0367559663136831;0.0271595838376709;1.35333319292992;57.5070796177829
2018-01-11;5.79;0;0;0;0.0330803696823148;0.0244436254539038;1.35333319292992;57.5070796177829
2018-01-12;5.72;-0.0715999999999992;0;0.0715999999999992;0.0297723327140833;0.0291592629085134;1.02102487321073;50.5201537469782
2018-01-15;5.90;0.1789;0.1789;0;0.044685099442675;0.026243336617662;1.70272172680213;63.0002604380879
2018-01-16;6.08;0.1788;0.1788;0;0.0580965894984074;0.0236190029558958;2.45973928733962;71.0960879723121
2018-01-17;6.12;0.0446999999999997;0.0446999999999997;0;0.0567569305485667;0.0212571026603062;2.67002194304447;72.7522065121374
2018-01-18;6.08;-0.0446999999999997;0;0.0446999999999997;0.05108123749371;0.0236013923942756;2.16433152080042;68.3977486737215
2018-01-19;6.12;0.0446999999999997;0.0446999999999997;0;0.050443113744339;0.021241253154848;2.37477108231847;70.3683605314942
